True_vx,Pred_vx,Error_vx,True_vy,Pred_vy,Error_vy,True_omega,Pred_omega,Error_omega
-0.033423714,0.008945406,0.04236912,0.30836648,0.29626375,-0.012102723,0.10237647,0.07957619,-0.022800282
-0.003906108,0.036220796,0.040126905,0.3146404,0.28607523,-0.028565168,0.10891756,0.08845377,-0.020463787
-0.00314692,0.069797456,0.07294437,0.31965122,0.30294713,-0.016704082,0.106803454,0.08315402,-0.023649432
-0.011700905,0.07311006,0.084810965,0.31104088,0.30964723,-0.001393646,0.10728582,0.08615693,-0.021128893
-0.03583376,0.060527645,0.096361406,0.29464504,0.2978595,0.0032144487,0.10949348,0.08817778,-0.021315701
-0.0161676,0.038219254,0.054386854,0.30579925,0.27440545,-0.031393796,0.11541816,0.09223192,-0.023186237
-0.007132716,0.056250375,0.06338309,0.30972552,0.28649098,-0.023234546,0.11608408,0.09407425,-0.022009827
-0.0063958946,0.069031075,0.075426966,0.30398947,0.2952576,-0.008731872,0.110831894,0.094320536,-0.016511358
-0.003357246,0.06561546,0.06897271,0.3092839,0.2896104,-0.019673526,0.11093045,0.08917943,-0.021751024
-0.0213437,0.0697938,0.0911375,0.30307868,0.29477382,-0.008304864,0.10923328,0.089937806,-0.019295476
-0.0016754824,0.055334892,0.057010375,0.28296328,0.2862982,0.0033349097,0.10319622,0.09040727,-0.012788951
-0.020250872,0.07312205,0.09337292,0.23496109,0.26383322,0.028872132,0.09077353,0.084562264,-0.006211266
-0.08528719,0.048504565,0.13379176,0.22603315,0.20867662,-0.01735653,0.09596265,0.07473275,-0.0212299
-0.08058354,-0.013799752,0.06678379,0.2314537,0.18671815,-0.04473555,0.11692514,0.07926454,-0.037660606
-0.0492606,-0.0090020215,0.04025858,0.19284388,0.1851188,-0.00772509,0.11632898,0.1085184,-0.0078105778
-0.0051614153,0.009118688,0.014280103,0.1842094,0.1542884,-0.02992101,0.11824533,0.104134366,-0.0141109675
-0.0007818709,0.060303014,0.061084885,0.1876488,0.15715067,-0.030498132,0.11625298,0.09811434,-0.01813864
-0.003912441,0.067963734,0.071876176,0.19732018,0.16284725,-0.034472927,0.1125995,0.09612643,-0.01647307
-0.011241547,0.063780904,0.07502245,0.2013628,0.17098741,-0.030375391,0.1153034,0.09573241,-0.019570984
-0.0024705227,0.060473252,0.06294377,-0.045554347,0.17289041,0.21844476,-0.026548471,0.09960394,0.12615241
-0.015661508,0.011342124,0.027003631,0.047295813,-0.05126923,-0.09856504,0.028524587,-0.04102798,-0.06955257
0.004248396,0.042078424,0.03783003,0.035672735,0.029093098,-0.0065796375,0.02173733,0.019502463,-0.0022348668
0.011273791,0.06165496,0.05038117,0.008187493,0.026104756,0.017917262,0.004904876,0.017947033,0.0130421575
0.010394727,0.059043966,0.04864924,-0.0033689956,0.0056825047,0.0090515,-0.001987678,0.00050366117,0.002491339
0.016031947,0.052032735,0.03600079,-0.006180256,-0.005565676,0.00061458023,-0.0036889121,-0.00878959,-0.0051006777
0.005210169,0.05493475,0.049724583,-0.0029541173,-0.008820036,-0.0058659194,-0.001766992,-0.009222187,-0.0074551953
0.0029300903,0.04692859,0.0439985,-0.0013421756,-0.007050848,-0.0057086726,-0.0008041893,-0.008078088,-0.007273899
0.0017724526,0.045784455,0.044012003,-0.0024218424,-0.005737411,-0.0033155684,-0.0014376052,-0.007696895,-0.0062592896
0.11913923,0.09815149,-0.020987742,0.04912729,0.017703893,-0.031423397,0.05392611,0.010369226,-0.043556884
0.0855415,0.15229386,0.06675236,0.12319527,0.05496624,-0.06822903,0.066758,0.026872408,-0.03988559
0.054921057,0.16422926,0.1093082,0.11080877,0.12189249,0.011083722,0.026366403,0.0333217,0.0069552977
0.0064918105,0.09769583,0.09120402,0.06539103,0.08727432,0.021883294,0.013101003,0.026512798,0.013411795
0.013032441,0.051800106,0.038767666,0.24402444,0.03550841,-0.20851603,0.08888737,-0.02126273,-0.1101501
-0.02690263,0.069494754,0.096397385,0.2669164,0.2202453,-0.046671093,0.17232198,0.08018293,-0.09213904
-0.013745486,-0.024468653,-0.010723167,0.27968472,0.24741854,-0.032266185,0.32772812,0.18139783,-0.1463303
0.0023132083,-0.060337856,-0.06265107,0.1917943,0.2765198,0.0847255,0.32849848,0.38161227,0.05311379
0.14557686,-0.0071020382,-0.1526789,0.21657412,0.14057797,-0.075996146,0.289072,0.30563405,0.016562045
0.10873944,0.17737976,0.068640314,0.29124296,0.22151533,-0.06972763,0.2730534,0.2558355,-0.017217904
0.03020935,0.13481963,0.10461028,0.30639604,0.30297425,-0.0034217834,0.25462604,0.23477544,-0.019850597
-0.044210427,0.013312223,0.05752265,0.28554088,0.29547235,0.009931475,0.27277112,0.23753206,-0.035239056
-0.015034291,-0.0439191,-0.02888481,0.28102353,0.25134933,-0.029674202,0.29943448,0.26666495,-0.03276953
-0.011220421,-0.0019612866,0.0092591345,0.28445017,0.25174505,-0.03270513,0.30524904,0.286907,-0.018342048
-0.008567399,0.0084624635,0.017029863,0.31392485,0.26587957,-0.048045278,0.31581855,0.2895739,-0.02624464
-0.03698802,0.015398388,0.052386407,0.31334904,0.31145525,-0.0018937886,0.3104211,0.30109936,-0.009321749
-0.04742279,-0.033263177,0.014159612,0.31564572,0.29894367,-0.016702056,0.32982367,0.30218983,-0.027633846
-0.021762818,-0.045512006,-0.023749188,0.32794976,0.2993912,-0.028558552,0.36850938,0.32403478,-0.0444746
0.010903803,-0.025305092,-0.036208894,0.3317981,0.32147527,-0.010322839,0.3857533,0.36693254,-0.018820763
-0.007517535,-0.00018470314,0.0073328316,0.333956,0.3313251,-0.0026308894,0.38159275,0.382843,0.0012502372
0.0045904894,-0.01564661,-0.0202371,0.34477875,0.33747607,-0.0073026717,0.38180032,0.37719205,-0.0046082735
-0.009695164,0.004933324,0.014628489,0.35478216,0.35862586,0.003843695,0.38605082,0.38119453,-0.0048562884
-0.02452463,-0.009360692,0.015163937,0.36174506,0.36835083,0.006605774,0.3970602,0.38630006,-0.0107601285
-0.023750812,-0.02203478,0.0017160326,0.33606446,0.37870598,0.04264152,0.38430253,0.40888754,0.024585009
-0.03321828,-0.03188534,0.0013329387,0.3350087,0.3356735,0.0006648004,0.4126089,0.38419536,-0.028413534
-0.028408289,-0.044518225,-0.016109936,0.32845372,0.33696932,0.008515596,0.43131414,0.4288355,-0.0024786294
-0.0010870057,-0.036407337,-0.03532033,0.32824975,0.32671148,-0.0015382767,0.4387345,0.44437632,0.005641818
-0.0038221548,-0.011808424,-0.00798627,0.33517146,0.33111775,-0.004053712,0.43246529,0.44815585,0.015690565
-0.010136112,-0.009687628,0.00044848397,0.34036818,0.3423266,0.0019584298,0.4235877,0.43752465,0.013936937
-0.007936007,-0.012225195,-0.0042891875,0.34035623,0.34979296,0.009436727,0.42461058,0.43248752,0.007876933
-0.020237535,-0.015248633,0.0049889022,0.33291146,0.34816477,0.015253305,0.42292425,0.43661985,0.013695598
-0.015250976,-0.028158471,-0.012907495,0.33545068,0.33475456,-0.00069612265,0.43325147,0.43393922,0.0006877482
-0.01045658,-0.021009058,-0.010552478,0.33126795,0.33868495,0.0074169934,0.42818835,0.444647,0.01645866
0.010083442,-0.019154243,-0.029237684,0.33091855,0.33666664,0.005748093,0.42268938,0.4377715,0.015082121
-0.01581046,0.00025445642,0.016064916,0.33562905,0.3401335,0.004504442,0.4267576,0.4305023,0.0037446916
-0.0149675,-0.02967225,-0.01470475,0.3474884,0.33801955,-0.0094688535,0.44073322,0.43134364,-0.009389579
-0.0059996503,-0.017559905,-0.011560254,0.35425085,0.36246723,0.008216381,0.45033908,0.45471302,0.004373938
-0.0028283554,-0.0047019715,-0.0018736161,0.35655937,0.36947837,0.012919009,0.45588207,0.4665238,0.010641724
0.0009639603,0.0011525867,0.00018862635,0.3522116,0.36873156,0.016519964,0.45094565,0.46974322,0.018797576
-0.010131418,-0.001178659,0.008952759,0.3585089,0.3635897,0.0050807893,0.4575391,0.46401128,0.0064721704
-0.0018439512,-0.0048975344,-0.0030535832,0.35256365,0.37155443,0.018990785,0.44787988,0.46968505,0.021805167
-0.009834322,0.006348804,0.016183127,0.29251888,0.377275,0.084756106,0.36968708,0.46883023,0.09914315
0.022646243,-0.0010014805,-0.023647724,0.29646942,0.29380193,-0.0026674867,0.36145318,0.38072672,0.01927355
0.028696485,0.017700661,-0.010995824,0.3174768,0.2848211,-0.032655716,0.35386,0.3492661,-0.004593879
0.01642409,0.035493482,0.019069392,0.32651752,0.31900626,-0.007511258,0.34152293,0.34143725,-8.568168e-05
-0.005572587,0.032046996,0.037619583,0.37169376,0.32233173,-0.049362034,0.3803701,0.3273306,-0.05303952
0.04048302,-0.0007088366,-0.041191857,0.3680309,0.38377377,0.015742868,0.36323708,0.3790269,0.015789807
0.02588477,0.049890168,0.024005398,0.3777308,0.39369476,0.015963972,0.35999644,0.36055708,0.0005606413
-0.001361012,0.033486206,0.03484722,0.4071,0.41564536,0.008545369,0.38611436,0.36748666,-0.018627703
0.04983095,0.016247235,-0.033583716,0.43608552,0.4322407,-0.0038448274,0.41330296,0.39072838,-0.022574574
0.017535744,0.077029504,0.059493758,0.4687317,0.47159067,0.0028589666,0.43082812,0.4193144,-0.01151371
0.0068677966,0.04552247,0.038654674,0.48728245,0.49660426,0.009321809,0.43928304,0.43091795,-0.008365095
-0.033612616,0.035271425,0.068884045,0.49501517,0.50949883,0.01448366,0.44565478,0.4393166,-0.006338179
-0.031257436,0.013492382,0.04474982,0.4834839,0.5039239,0.020439982,0.4485318,0.4448167,-0.003715098
-0.009457923,0.016410459,0.025868382,0.4946886,0.49319872,-0.0014898777,0.46815988,0.4487553,-0.01940459
-0.017756782,0.026713576,0.04447036,0.52879626,0.4993905,-0.029405743,0.5026589,0.45679265,-0.04586625
-0.017040044,0.02363588,0.040675923,0.55295676,0.53369766,-0.019259095,0.53036726,0.502067,-0.028300226
-0.01894556,0.039853353,0.058798913,0.58146966,0.5509929,-0.030476749,0.5870706,0.536197,-0.050873578
-0.048317596,0.04711262,0.09543022,0.6282001,0.56222826,-0.06597185,0.68380743,0.5892195,-0.09458792
-0.03257046,0.044024557,0.076595016,0.67322063,0.6197801,-0.05344051,0.78094965,0.69822663,-0.08272302
-0.0322614,0.043669596,0.075931,0.7047444,0.66107184,-0.04367256,0.8369546,0.77013016,-0.066824436
0.015852725,0.03346703,0.017614303,0.72036463,0.7023318,-0.018032849,0.85692376,0.81496865,-0.041955113
-0.011811863,0.08385653,0.09566839,0.72586143,0.7069951,-0.0188663,0.8665937,0.8294184,-0.037175298
-0.031522073,0.06949261,0.10101468,0.7723781,0.72798234,-0.044395745,0.9193244,0.8490422,-0.07028222
-0.050422654,0.06521508,0.115637735,0.8345659,0.76293784,-0.071628034,1.012621,0.88677186,-0.12584919
-0.042523682,0.03939489,0.08191857,0.8208239,0.82806313,0.0072392225,1.0634667,0.99189115,-0.07157552
0.0029386398,0.05734098,0.05440234,0.8202926,0.79567003,-0.02462256,1.1167583,1.0263989,-0.09035945
-0.017115727,0.10445044,0.12156617,0.8324261,0.7858908,-0.046535254,1.1618718,1.0698669,-0.092004895
-0.047057323,0.09432847,0.1413858,0.8476228,0.79811555,-0.04950726,1.2025386,1.1130545,-0.089484096
-0.049228817,0.08825678,0.1374856,0.8619475,0.81199497,-0.049952507,1.2379416,1.152752,-0.08518958
-0.010212141,0.09523018,0.105442315,0.8772263,0.8145617,-0.06266457,1.2702024,1.1661528,-0.10404956
0.025987394,0.12571122,0.09972382,0.89210445,0.83086026,-0.06124419,1.2770098,1.2037183,-0.07329154
0.0016444144,0.15124364,0.14959922,0.89779025,0.8455171,-0.052273154,1.2726326,1.2065877,-0.06604493
-0.005582213,0.14383572,0.14941794,0.9360759,0.8447091,-0.09136683,1.317251,1.196248,-0.12100291
-0.05383765,0.14356814,0.19740579,0.93095654,0.87813246,-0.05282408,1.3208622,1.2454154,-0.075446725
-0.014198716,0.10116684,0.11536555,0.93397814,0.86807746,-0.06590068,1.3347998,1.2409062,-0.09389353
-0.008042864,0.13595958,0.14400244,0.9596231,0.8721401,-0.08748299,1.3636414,1.2518127,-0.111828685
-0.029945225,0.15198828,0.1819335,1.0055358,0.9014385,-0.10409737,1.3900625,1.2897028,-0.10035968
-0.051854253,0.12143027,0.17328453,1.1165519,0.94953704,-0.16701484,1.4667307,1.3034579,-0.16327286
0.060836658,0.18899912,0.12816246,1.2152233,1.0686071,-0.14661622,1.4793348,1.4030672,-0.0762676
0.023610119,0.24838893,0.22477882,1.2829512,1.1592782,-0.12367308,1.4826574,1.3954833,-0.08717418
-0.013277444,0.24019781,0.25347525,1.2958196,1.1962832,-0.09953642,1.4963524,1.3976486,-0.09870386
-0.060751386,0.20461494,0.26536632,1.2718006,1.1980093,-0.073791385,1.519869,1.4058903,-0.113978624
-0.0267464,0.16298182,0.18972823,1.285624,1.1779411,-0.10768294,1.564113,1.4082214,-0.15589166
-0.018249348,0.21463224,0.23288159,1.304967,1.1936076,-0.11135948,1.5677752,1.475736,-0.09203923
0.0075957333,0.2354442,0.22784847,1.3309157,1.2087581,-0.12215757,1.5357022,1.4791924,-0.056509852
-0.029379137,0.2253517,0.25473085,1.3550575,1.2453148,-0.10974264,1.5407597,1.4447721,-0.09598756
-0.055548444,0.18538871,0.24093716,1.3312769,1.2506425,-0.080634356,1.5339288,1.4343317,-0.0995971
-0.024642743,0.18845718,0.21309993,1.330844,1.2255791,-0.1052649,1.5584501,1.4340578,-0.12439227
-0.016506262,0.20711182,0.22361809,1.3188465,1.233983,-0.084863424,1.5649565,1.4570771,-0.1078794
-0.016579404,0.21761733,0.23419674,1.319583,1.2229204,-0.09666264,1.5669833,1.4659764,-0.101006985
-0.04047797,0.21663283,0.2571108,1.3160257,1.2168288,-0.09919691,1.5566578,1.4587835,-0.097874284
-0.02381482,0.18809117,0.21190599,1.3333738,1.2151957,-0.11817813,1.5637045,1.4564414,-0.10726309
-0.016008876,0.21564233,0.23165122,1.3266028,1.225341,-0.101261854,1.5474876,1.4615345,-0.08595312
-0.023146495,0.21035701,0.2335035,1.3308202,1.231404,-0.099416256,1.5560291,1.4506122,-0.105416894
-0.05977287,0.21129817,0.27107105,1.3201762,1.2227737,-0.09740257,1.5603372,1.4511375,-0.10919964
-0.044074558,0.1869936,0.23106816,1.3086745,1.2153038,-0.093370676,1.5685765,1.4667318,-0.10184467
-0.03221783,0.21203832,0.24425615,1.2961612,1.2038051,-0.092356086,1.5596509,1.4745095,-0.08514142
-0.043381527,0.20036204,0.24374357,1.2607346,1.1913519,-0.06938267,1.518293,1.4691515,-0.049141526
-0.077296466,0.202908,0.28020447,1.1282245,1.1439018,0.015677333,1.4105401,1.4327673,0.022227168
-0.09316645,0.1092962,0.20246264,1.1271558,1.0336845,-0.09347129,1.5043759,1.2861707,-0.21820521
-0.044918932,0.12381476,0.16873369,1.0286105,1.0170374,-0.011573076,1.4893149,1.3885727,-0.10074222
-0.006596125,0.13477917,0.14137529,0.97343034,0.9296791,-0.04375124,1.4950134,1.3900732,-0.104940176
0.012569071,0.17097096,0.15840189,0.9673744,0.88907707,-0.07829732,1.5097773,1.3977063,-0.11207104
-0.045143448,0.21199062,0.25713408,1.0052358,0.8829106,-0.12232518,1.5359205,1.4285327,-0.10738778
-0.06494282,0.20115294,0.26609576,0.9440043,0.8970937,-0.046910584,1.4752369,1.4579463,-0.017290592
-0.05851379,0.14882112,0.2073349,0.8806188,0.8517482,-0.028870583,1.5135427,1.3951417,-0.11840093
-0.0452367,0.1416286,0.1868653,0.8362095,0.7983638,-0.03784567,1.5316495,1.4371958,-0.09445369
-0.03070268,0.16317564,0.19387832,0.80531347,0.75345564,-0.05185783,1.5247437,1.4451821,-0.07956159
-0.04864788,0.15552714,0.20417503,0.7773192,0.7261824,-0.05113679,1.5365124,1.4312676,-0.105244756
-0.05604787,0.14280628,0.19885415,0.74344563,0.7062079,-0.037237763,1.5684292,1.4497795,-0.11864972
-0.04663948,0.13829231,0.18493178,0.70804876,0.6797392,-0.028309584,1.6104965,1.484401,-0.12609553
-0.016161103,0.13237536,0.14853646,0.6691576,0.6568592,-0.012298405,1.5998002,1.5114892,-0.088311076
-0.06725506,0.15514918,0.22240424,0.67511034,0.628262,-0.046848357,1.649034,1.4990988,-0.14993525
-0.058772556,0.14526987,0.20404243,0.65239483,0.6352143,-0.017180502,1.7162453,1.5433097,-0.1729356
0.019572586,0.13791016,0.11833757,0.62133974,0.6304334,0.009093642,1.7623175,1.5845097,-0.17780781
0.019025713,0.18574467,0.16671896,0.6153439,0.62873113,0.013387203,1.7664174,1.6289365,-0.13748085
-0.018054605,0.17364284,0.19169745,0.6083494,0.6195363,0.011186898,1.8018733,1.6123117,-0.1895616
-0.056941323,0.16036381,0.21730512,0.53582215,0.6211595,0.08533734,1.766243,1.6597186,-0.10652435
-0.034376763,0.11728493,0.1516617,0.4832289,0.5604281,0.07719919,1.738058,1.6154983,-0.12255967
-0.025717929,0.09430184,0.12001977,0.45977613,0.4945978,0.03482166,1.7389632,1.5884099,-0.15055335
-0.029216625,0.10434741,0.13356403,0.45436615,0.47723025,0.022864103,1.7347109,1.5918746,-0.14283633
-0.023029022,0.08514105,0.10817007,0.45116082,0.46357912,0.0124183,1.741353,1.5838584,-0.15749466
-0.039939195,0.0939815,0.1339207,0.4256566,0.456581,0.03092441,1.7357167,1.5813384,-0.1543783
-0.06045983,0.084443726,0.14490356,0.40743425,0.43709093,0.029656678,1.7600441,1.5785357,-0.18150842
-0.021959506,0.05137536,0.073334865,0.3439713,0.41392556,0.06995425,1.8721526,1.5892303,-0.28292227
-0.025428466,0.026954481,0.052382946,0.20515454,0.3799851,0.17483056,1.8425432,1.7181559,-0.12438738
-0.0743702,-0.040069446,0.034300752,0.060810797,0.22383808,0.16302729,1.9190212,1.6718491,-0.24717212
-0.095912136,-0.1618333,-0.065921165,-0.0599272,0.058452938,0.11838014,2.1170404,1.7359494,-0.381091
-0.010024722,-0.2627409,-0.25271618,-0.10523477,-0.05026536,0.05496941,2.2299595,1.9140548,-0.31590474
0.05724888,-0.25039825,-0.30764714,-0.09827726,-0.090493105,0.007784158,2.307422,2.1158652,-0.19155669
0.0314811,-0.1849054,-0.2163865,-0.07433756,-0.073987275,0.0003502816,2.2780008,2.1241808,-0.15382004
-0.08268779,-0.21549189,-0.1328041,-0.094934694,-0.044513207,0.050421488,2.3192,2.103296,-0.215904
-0.06714252,-0.3363122,-0.2691697,-0.16066845,-0.083076134,0.07759231,2.3318994,2.1793728,-0.15252662
-0.03243406,-0.3483129,-0.31587887,-0.24110667,-0.14371611,0.09739056,2.3300755,2.1620536,-0.16802192
-0.0042095664,-0.31677833,-0.31256875,-0.27472112,-0.23795046,0.036770657,2.315324,2.1781023,-0.13722181
-0.012803446,-0.2826177,-0.26981425,-0.27397725,-0.28208113,-0.008103877,2.3240047,2.1283238,-0.19568086
-0.07001188,-0.293162,-0.2231501,-0.27291784,-0.2873835,-0.01446566,2.3558369,2.14335,-0.21248698
-0.06052793,-0.37336528,-0.31283736,-0.30853114,-0.2865909,0.021940231,2.3395445,2.1996522,-0.13989234
-0.023597896,-0.39339763,-0.36979973,-0.35924488,-0.3330674,0.026177496,2.3415613,2.1919012,-0.14966011
-0.047646098,-0.36673576,-0.31908965,-0.40867975,-0.39016718,0.018512577,2.3229244,2.2018154,-0.12110901
-0.00755066,-0.40866476,-0.4011141,-0.44444305,-0.44765043,-0.0032073855,2.3274488,2.1779656,-0.1494832
-0.039451547,-0.3743648,-0.33491325,-0.44310236,-0.48172504,-0.038622677,2.35069,2.1714427,-0.17924714
-0.018001638,-0.4050451,-0.38704345,-0.4549921,-0.48011085,-0.025118768,2.3535006,2.1840906,-0.16940999
-0.031769164,-0.40398502,-0.37221587,-0.4785204,-0.4872993,-0.0087789,2.3496385,2.205598,-0.14404035
-0.03573048,-0.40366518,-0.3679347,-0.51701194,-0.51069266,0.0063192844,2.344895,2.2231057,-0.12178922
0.012247776,-0.39605495,-0.40830272,-0.52923816,-0.5523648,-0.023126662,2.3527336,2.2052526,-0.14748096
0.017976629,-0.35934928,-0.37732592,-0.51162976,-0.5730902,-0.061460435,2.34097,2.20195,-0.13901997
-0.0076488624,-0.34754848,-0.33989963,-0.49383005,-0.55107373,-0.057243675,2.3593655,2.1726995,-0.18666601
0.026842372,-0.39144477,-0.41828716,-0.4954535,-0.53055596,-0.035102457,2.353595,2.1988344,-0.1547606
-0.042032428,-0.3456475,-0.3036151,-0.49184054,-0.53552717,-0.04368663,2.2387795,2.214498,-0.024281502
-0.053140156,-0.34833825,-0.29519808,-0.5104659,-0.5238095,-0.013343573,2.2338965,2.0722933,-0.16160321
-0.056957915,-0.33853444,-0.2815765,-0.50667346,-0.551098,-0.044424534,2.185894,2.074278,-0.111615896
0.001493976,-0.34571663,-0.34721062,-0.50988245,-0.5166345,-0.0067520738,2.1650076,1.9624096,-0.20259798
-0.027260005,-0.2788295,-0.25156948,-0.5238997,-0.54151046,-0.017610788,2.0506477,1.9811924,-0.069455385
-0.11185516,-0.280975,-0.16911986,-0.5466605,-0.5406647,0.00599581,1.8696297,1.8470275,-0.0226022
0.13246663,-0.23485208,-0.3673187,-0.46248657,-0.5550626,-0.09257603,1.4573597,1.6636903,0.20633066
0.04161617,0.12387103,0.08225486,-0.43260816,-0.43031508,0.00229308,1.2601279,1.3387817,0.07865381
0.0889602,0.05687751,-0.03208269,-0.35659182,-0.40792242,-0.051330596,0.97674453,1.1671566,0.19041204
-0.011434018,0.11952137,0.13095538,-0.38106656,-0.3245756,0.056490958,0.9771929,0.9019206,-0.07527226
-0.017734092,0.11141456,0.12914865,-0.34342888,-0.369484,-0.026055127,0.79502183,0.912976,0.117954195
-0.05386225,0.034910526,0.088772774,-0.41055244,-0.34915,0.06140244,0.8738606,0.73991424,-0.13394636
-0.04363688,0.09697409,0.14061096,-0.42216203,-0.42004225,0.0021197796,0.87997514,0.80597913,-0.07399601
